"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100018635301,239,1977,1983,0,0,0,NA,NA,NA,4,7,6,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005187824,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13,35,11,17,22,30,56,100,100
100005654027,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,1,3,3
100000000173,239,1982,2000,NA,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,2,24,39,54,49,50,66,35,46,15,4,3,2,6,11,12
100014845777,239,1977,1987,0,0,0,NA,NA,NA,10,9,9,24,19,9,2,3,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005397888,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100014260718,239,1991,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,3,1,1,NA,NA,NA,NA,NA
100006831957,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100007866828,239,1989,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,13,2,NA,NA,NA,NA,NA,NA,NA
100003631619,239,1977,1980,0,0,NA,NA,NA,NA,4,9,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005662695,239,1995,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,12,2,9,NA
100017736098,239,1995,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,3,NA,NA
100019042014,239,1977,2000,1,1,1,1,1,1,5,14,8,52,9,19,36,43,19,47,7,8,15,30,62,32,34,45,73,32,12,1,1,2
100007954325,239,1977,1980,0,0,NA,NA,NA,NA,4,2,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001355813,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,34,3,2,2
100017052004,239,1981,1994,NA,0,0,0,0,NA,NA,NA,NA,NA,13,22,43,100,199,121,10,4,10,27,47,73,82,29,NA,NA,NA,NA,NA,NA
100004178424,239,1989,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,5,1,6,2,1,3,NA,NA,NA,NA
100012347732,239,1987,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,25,21,8,27,45,36,21,20,7,11,8,16
100012484657,239,1977,1978,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016946195,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,11,7,NA,NA,NA,NA,NA,NA,NA,NA
100011214534,239,1977,1986,0,0,0,NA,NA,NA,8,13,35,54,15,18,8,10,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016879654,239,1980,1983,NA,0,0,NA,NA,NA,NA,NA,NA,3,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010703704,239,1977,1990,0,0,0,0,NA,NA,13,30,3,18,4,8,5,3,2,11,15,14,14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014725274,239,1977,1982,0,0,NA,NA,NA,NA,1,2,2,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017993382,239,1984,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,11,8,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017572991,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0
100009169002,239,1984,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005762467,239,1980,1988,NA,0,0,0,NA,NA,NA,NA,NA,0,1,12,6,2,1,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016150314,239,1977,1978,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014372686,239,1977,1978,0,0,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010733005,239,1980,1994,NA,0,0,0,0,NA,NA,NA,NA,15,15,11,11,3,3,17,32,31,33,28,2,3,2,0,NA,NA,NA,NA,NA,NA
100019930086,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
100016874398,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100004319223,239,1977,1982,0,0,NA,NA,NA,NA,1,5,5,10,21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008842028,239,1990,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,27,46,6,2,NA,NA,NA,NA,NA
100017851986,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,NA,NA,NA
100017304152,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100001801808,239,1977,1983,0,0,0,NA,NA,NA,3,9,2,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016583747,239,1986,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012617103,239,1982,1989,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,6,2,5,1,3,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017548335,239,1977,1980,0,0,NA,NA,NA,NA,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012160388,239,1990,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,4,1,NA,NA,NA,NA,NA,NA
100014378573,239,1977,1986,1,1,1,NA,NA,NA,3,4,11,7,24,12,20,31,32,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008340314,239,1977,2000,0,0,0,0,0,0,14,9,63,104,73,32,45,48,69,4,4,22,2,14,47,43,57,31,4,13,20,22,25,24
100005633235,239,1977,1997,1,0,0,0,0,NA,13,5,58,20,60,14,26,39,109,6,1,2,14,30,7,11,19,24,28,16,2,NA,NA,NA
100007208732,239,1977,2000,0,0,0,0,0,0,4,19,8,50,14,48,31,81,63,11,26,15,20,17,54,94,157,64,4,1,9,4,6,3
100008859772,239,1989,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,5,3,5,17,10,10,11,13,NA,NA,NA
100020680116,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,8,NA,NA,NA
100019056643,239,1990,1999,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,8,13,3,6,2,1,3,NA
100004199519,239,1994,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6,3,7,8,NA
100005624544,239,1995,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,14,31,34,NA
100019352963,239,1981,1989,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,2,2,10,14,21,41,42,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003328636,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,2,NA,NA,NA,NA,NA,NA
100011423770,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,3,NA,NA,NA,NA,NA
100006893246,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
100012688673,239,1986,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,11,15,10,4,1,NA,NA,NA,NA,NA,NA,NA,NA
100016070873,239,1977,1987,1,1,0,NA,NA,NA,9,8,14,20,4,0,4,3,6,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003371348,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
100016406198,239,1986,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000652212,239,1987,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11,32,35,10,5,15,25,16,3,13,1,0,2
100011160000,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100002872052,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100007185456,239,1977,1982,1,1,NA,NA,NA,NA,6,16,42,19,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019083264,239,1988,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,9,27,18,21,NA,NA,NA,NA,NA,NA,NA
100020580832,239,1977,1984,0,0,0,NA,NA,NA,3,9,7,15,5,13,22,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007684386,239,1979,1980,NA,0,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010642816,239,1989,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,14,17,20,NA,NA,NA,NA,NA,NA,NA
100002643569,239,1993,1997,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13,10,22,26,NA,NA,NA
100006967253,239,1980,1986,NA,0,0,NA,NA,NA,NA,NA,NA,1,2,4,2,7,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007339098,239,1984,2000,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,3,50,7,5,5,21,46,27,23,33,36,77,28,44,9,6
100007978513,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7,NA,NA,NA,NA
100015765988,239,1985,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,0,3,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019808350,239,1981,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015033820,239,1991,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,4,3,NA,NA,NA,NA,NA
100009281918,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100012344401,239,1981,1990,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,6,25,14,20,38,16,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017619500,239,1979,2000,NA,0,1,1,1,1,NA,NA,0,7,14,16,23,21,5,5,14,36,8,14,44,29,28,0,6,11,5,9,2,0
100006077155,239,1980,1990,NA,0,0,0,NA,NA,NA,NA,NA,11,2,10,5,7,6,2,6,12,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006046947,239,1977,1989,1,1,1,0,NA,NA,2,5,6,15,30,17,48,72,27,28,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003664161,239,1977,1979,0,0,NA,NA,NA,NA,4,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011335568,239,1989,1993,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,14,8,6,5,NA,NA,NA,NA,NA,NA,NA
100006115742,239,1989,1999,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,1,5,3,10,20,19,23,25,22,NA
100000827689,239,1985,1988,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010698997,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,12
100011617898,239,1985,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,1,5,3,8,2,4,NA,NA,NA,NA,NA,NA,NA,NA
100015160202,239,1977,1981,0,0,NA,NA,NA,NA,5,7,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016468291,239,1985,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,26,23,32,28,2,0,7,4,15,33,41,44,33,12
100003604305,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,9
100004724325,239,1979,1982,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007863615,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,1,1,NA,NA,NA
100008447297,239,1981,1988,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,11,4,9,5,11,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006408826,239,1980,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020986246,239,1977,1997,1,1,0,0,0,NA,4,9,16,22,10,17,29,47,58,50,93,49,26,51,9,23,7,9,4,1,4,NA,NA,NA
100014960634,239,1978,1989,NA,0,0,0,NA,NA,NA,0,27,11,19,7,8,5,8,16,32,20,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016384318,239,1983,1985,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001694961,239,1977,1979,0,0,NA,NA,NA,NA,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018208193,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,20,7,25,34,2,18,42,7,5,1,1,2,5,2
100003656726,239,1994,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,3,8,11,41,NA
100008993095,239,1991,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,3,1,NA,NA,NA,NA
100005169912,239,1981,1994,NA,0,0,0,0,NA,NA,NA,NA,NA,0,28,8,17,9,25,46,43,33,45,74,5,11,5,NA,NA,NA,NA,NA,NA
100000492961,239,1979,1999,NA,0,0,1,1,0,NA,NA,1,2,1,15,16,40,116,78,42,8,13,14,33,43,46,3,6,5,9,11,8,NA
100012991824,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013341536,239,1977,2000,0,0,0,0,0,0,22,15,1,42,8,18,10,23,42,108,212,211,61,108,285,32,9,15,8,12,6,11,8,16
100004836501,239,1977,1987,0,0,0,NA,NA,NA,1,9,29,9,7,10,2,9,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000024682,239,1992,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,4,2,0,NA,NA,NA,NA
100001566618,239,1977,1982,0,0,NA,NA,NA,NA,7,2,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002293217,239,1990,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,4,2,NA,NA,NA,NA,NA,NA
100014754642,239,1977,1980,0,0,NA,NA,NA,NA,3,3,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011757480,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7
100010343675,239,1979,1982,NA,0,NA,NA,NA,NA,NA,NA,1,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011746522,239,1977,1979,0,0,NA,NA,NA,NA,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016953500,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,4,1,11,5,20,6
100010766621,239,1977,1979,0,0,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014333485,239,1988,1998,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,10,26,28,8,7,4,1,2,6,NA,NA
100019346726,239,1988,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019127054,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,7,NA,NA,NA
100002746668,239,2000,2000,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
100019970055,239,1977,1992,0,0,0,0,NA,NA,15,6,38,13,39,89,44,100,117,144,156,178,60,121,16,3,NA,NA,NA,NA,NA,NA,NA,NA
100006896314,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,21,33,23,8,1,9,2,2,3
100020196534,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,12,13
100008091887,239,1977,1993,0,0,0,0,0,NA,14,27,1,15,5,28,13,19,15,29,6,9,1,6,19,3,2,NA,NA,NA,NA,NA,NA,NA
100018429905,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,4,NA,NA,NA
100017387550,239,1984,1987,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016718557,239,1977,1989,0,0,0,0,NA,NA,5,16,56,34,6,8,14,4,3,9,12,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003674862,239,1983,1995,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,13,23,7,13,24,9,23,31,16,3,6,4,NA,NA,NA,NA,NA
100009641849,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100014887913,239,1979,1986,NA,0,0,NA,NA,NA,NA,NA,4,16,13,27,16,37,81,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018953811,239,1977,1989,0,0,0,0,NA,NA,5,2,27,24,22,17,11,15,35,25,45,35,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005856429,239,1985,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,22,32,25,6,34,29,10,15,6,14,7,4,5,9,16,17
100018632348,239,1983,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,10,15,34,22,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013311591,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100014380331,239,1983,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,3,1,37,11,26,20,8,24,40,86,18,5,4,3,12,1,3,5
100017597471,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,22,38,29,52,16,1,1,10,7,1,10,14,16,6
100005924287,239,1977,1986,0,0,0,NA,NA,NA,10,3,24,41,30,10,8,10,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009411117,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,6,9,3
100018995710,239,1977,1985,0,0,0,NA,NA,NA,8,19,44,53,40,29,14,15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007473944,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100013351476,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,NA
100007655963,239,1990,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17,40,51,12,24,50,83,15,19,5
100018647297,239,1982,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007407681,239,1996,2000,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,7,2,1
100002526125,239,1981,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,6,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019151446,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA
100009767449,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100018503161,239,1986,1991,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008411396,239,1977,2000,0,0,0,0,0,0,5,27,1,49,14,24,25,42,104,12,12,4,33,65,12,4,5,12,4,6,12,12,1,3
100019816353,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100018279902,239,1980,1983,NA,0,0,NA,NA,NA,NA,NA,NA,4,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
